Battery_ID,Cycle_Index,Operation_Type,Ambient_Temperature,Discharge_Cycle_Index,Capacity_Ahr
B0030,6,discharge,43,3.0,1.761969227822918
B0030,7,charge,43,,
B0030,8,discharge,43,4.0,1.751755031874225
B0030,9,charge,43,,
B0030,10,discharge,43,5.0,1.7381688070362076
B0030,11,impedance,43,,
B0030,12,charge,43,,
B0030,13,impedance,43,,
B0030,14,discharge,43,6.0,1.7506745293461339
B0030,15,charge,43,,
B0030,16,discharge,43,7.0,1.7491047649061158
B0030,17,charge,43,,
B0030,18,discharge,43,8.0,1.7252544028765475
B0030,19,charge,43,,
B0030,20,discharge,43,9.0,1.7112621367644252
B0030,21,charge,43,,
B0030,22,discharge,43,10.0,1.6990418392711273
B0030,23,impedance,43,,
B0030,24,charge,43,,
B0030,25,impedance,43,,
B0030,26,discharge,43,11.0,1.7185770039532977
B0030,27,charge,43,,
B0030,28,discharge,43,12.0,1.70324722921867
B0030,29,charge,43,,
B0030,30,discharge,43,13.0,1.689458044662304
B0030,31,charge,43,,
B0030,32,discharge,43,14.0,1.6756136292719177
B0030,33,charge,43,,
B0030,34,discharge,43,15.0,1.6718407140871654
B0030,35,impedance,43,,
B0030,36,charge,43,,
B0030,37,impedance,43,,
B0030,38,discharge,43,16.0,1.7233056681204446
B0030,39,charge,43,,
B0030,40,discharge,43,17.0,1.709207290507283
B0030,41,charge,43,,
B0030,42,discharge,43,18.0,1.684001734344571
B0030,43,charge,43,,
B0030,44,discharge,43,19.0,1.66898698813004
B0030,45,charge,43,,
B0030,46,discharge,43,20.0,1.6620689362837142
B0030,47,impedance,43,,
B0030,48,charge,43,,
B0030,49,impedance,43,,
B0030,50,discharge,43,21.0,1.6687049625248174
B0030,51,charge,43,,
B0030,52,discharge,43,22.0,1.652762183550463
B0030,53,charge,43,,
B0030,54,discharge,43,23.0,1.648481366235244
B0030,55,charge,43,,
B0030,56,discharge,43,24.0,1.6307406443132095
B0030,57,charge,43,,
B0030,58,discharge,43,25.0,1.62323023017929
B0030,59,impedance,43,,
B0030,60,charge,43,,
B0030,61,impedance,43,,
B0030,62,discharge,43,26.0,1.6541906540394393
B0030,63,charge,43,,
B0030,64,discharge,43,27.0,1.638514396616985
B0030,65,charge,43,,
B0030,66,discharge,43,28.0,1.618847673357618
B0030,67,charge,43,,
B0030,68,discharge,43,29.0,1.6134212267751404
B0030,69,charge,43,,
B0030,70,discharge,43,30.0,1.6066443601761986
B0030,71,impedance,43,,
B0030,72,charge,43,,
B0030,73,impedance,43,,
B0030,74,discharge,43,31.0,1.6138387876938998
B0030,75,charge,43,,
B0030,76,discharge,43,32.0,1.596329501327274
B0030,77,charge,43,,
B0030,78,discharge,43,33.0,1.5890785867406987
B0030,79,charge,43,,
B0030,80,discharge,43,34.0,1.5805481432309574
B0030,81,charge,43,,
B0030,82,discharge,43,35.0,1.5846131054270807
B0030,83,impedance,43,,
B0030,84,charge,43,,
B0030,85,impedance,43,,
B0030,86,discharge,43,36.0,1.5936651221220735
B0030,87,charge,43,,
B0030,88,discharge,43,37.0,1.5849874126960888
B0030,89,charge,43,,
B0030,90,discharge,43,38.0,1.5787064969416462
B0030,91,charge,43,,
B0030,92,discharge,43,39.0,1.570705516096967
B0030,93,charge,43,,
B0030,94,discharge,43,40.0,1.562780404428482
B0030,95,impedance,43,,
B0030,96,charge,43,,
B0030,97,impedance,43,,
B0031,1,impedance,43,,
B0031,2,discharge,43,1.0,1.6666751942525773
B0031,3,charge,43,,
B0031,4,discharge,43,2.0,1.8328583629543174
B0031,5,charge,43,,
B0031,6,discharge,43,3.0,1.8139835002945137
B0031,7,charge,43,,
B0031,8,discharge,43,4.0,1.8044387333514835
B0031,9,charge,43,,
B0031,10,discharge,43,5.0,1.802147684291295
B0031,11,impedance,43,,
B0031,12,charge,43,,
B0031,13,impedance,43,,
B0031,14,discharge,43,6.0,1.7715647509798835
B0031,15,charge,43,,
B0031,16,discharge,43,7.0,1.8139928165779542
B0031,17,charge,43,,
B0031,18,discharge,43,8.0,1.8013261041198854
B0031,19,charge,43,,
B0031,20,discharge,43,9.0,1.7883722583933568
B0031,21,charge,43,,
B0031,22,discharge,43,10.0,1.7765401657373159
B0031,23,impedance,43,,
B0031,24,charge,43,,
B0031,25,impedance,43,,
B0031,26,discharge,43,11.0,1.7856209131823229
B0031,27,charge,43,,
B0031,28,discharge,43,12.0,1.7813634036685941
B0031,29,charge,43,,
B0031,30,discharge,43,13.0,1.7684898383971241
B0031,31,charge,43,,
B0031,32,discharge,43,14.0,1.766505238291406
B0031,33,charge,43,,
B0031,34,discharge,43,15.0,1.751740527921767
B0031,35,impedance,43,,
B0031,36,charge,43,,
B0031,37,impedance,43,,
B0031,38,discharge,43,16.0,1.7352349314055016
B0031,39,charge,43,,
B0031,40,discharge,43,17.0,1.7782778274549178
B0031,41,charge,43,,
B0031,42,discharge,43,18.0,1.7649894859707393
B0031,43,charge,43,,
B0031,44,discharge,43,19.0,1.762591283533551
B0031,45,charge,43,,
B0031,46,discharge,43,20.0,1.744314576121582
B0031,47,impedance,43,,
B0031,48,charge,43,,
B0031,49,impedance,43,,
B0031,50,discharge,43,21.0,1.7628373753518478
B0031,51,charge,43,,
B0031,52,discharge,43,22.0,1.747857930947971
B0031,53,charge,43,,
B0031,54,discharge,43,23.0,1.7441167338864993
B0031,55,charge,43,,
B0031,56,discharge,43,24.0,1.7268422932817387
B0031,57,charge,43,,
B0031,58,discharge,43,25.0,1.7203093493042265
B0031,59,impedance,43,,
B0031,60,charge,43,,
B0031,61,impedance,43,,
B0031,62,discharge,43,26.0,1.7394245516699778
B0031,63,charge,43,,
B0031,64,discharge,43,27.0,1.7367384416372014
B0031,65,charge,43,,
B0031,66,discharge,43,28.0,1.716963468448543
B0031,67,charge,43,,
B0031,68,discharge,43,29.0,1.7127773558366357
B0031,69,charge,43,,
B0031,70,discharge,43,30.0,1.7061083466554066
B0031,71,impedance,43,,
B0031,72,charge,43,,
B0031,73,impedance,43,,
B0031,74,discharge,43,31.0,1.713732696207521
B0031,75,charge,43,,
B0031,76,discharge,43,32.0,1.7093475797926974
B0031,77,charge,43,,
B0031,78,discharge,43,33.0,1.6901000454115587
B0031,79,charge,43,,
B0031,80,discharge,43,34.0,1.6946883343387664
B0031,81,charge,43,,
B0031,82,discharge,43,35.0,1.687010991299212
B0031,83,impedance,43,,
B0031,84,charge,43,,
B0031,85,impedance,43,,
B0031,86,discharge,43,36.0,1.6957069027070075
B0031,87,charge,43,,
B0031,88,discharge,43,37.0,1.687696889615565
B0031,89,charge,43,,
B0031,90,discharge,43,38.0,1.6819617127259294
B0031,91,charge,43,,
B0031,92,discharge,43,39.0,1.6750033888978846
B0031,93,charge,43,,
B0031,94,discharge,43,40.0,1.6672987794846676
B0031,95,impedance,43,,
B0031,96,charge,43,,
B0031,97,impedance,43,,
B0032,1,impedance,43,,
B0032,2,discharge,43,1.0,1.7048641073512139
B0032,3,charge,43,,
B0032,4,discharge,43,2.0,1.8940319526948572
B0032,5,charge,43,,
B0032,6,discharge,43,3.0,1.8747686491853095
B0032,7,charge,43,,
B0032,8,discharge,43,4.0,1.8654947184112376
B0032,9,charge,43,,
B0032,10,discharge,43,5.0,1.8527398169018068
B0032,11,impedance,43,,
B0032,12,charge,43,,
B0032,13,impedance,43,,
B0032,14,discharge,43,6.0,1.844174397003866
B0032,15,charge,43,,
B0032,16,discharge,43,7.0,1.8430238477512753
B0032,17,charge,43,,
B0032,18,discharge,43,8.0,1.8302818174911863
B0032,19,charge,43,,
B0032,20,discharge,43,9.0,1.8173838456081814
B0032,21,charge,43,,
B0032,22,discharge,43,10.0,1.8057992981104682
B0032,23,impedance,43,,
B0032,24,charge,43,,
B0032,25,impedance,43,,
B0032,26,discharge,43,11.0,1.8149829605049186
B0032,27,charge,43,,
B0032,28,discharge,43,12.0,1.7995150369321797
B0032,29,charge,43,,
B0032,30,discharge,43,13.0,1.7866516942518147
B0032,31,charge,43,,
B0032,32,discharge,43,14.0,1.7735550719416031
B0032,33,charge,43,,
B0032,34,discharge,43,15.0,1.769995333364443
B0032,35,impedance,43,,
B0032,36,charge,43,,
B0032,37,impedance,43,,
B0032,38,discharge,43,16.0,1.799526080374287
B0032,39,charge,43,,
B0032,40,discharge,43,17.0,1.7968530684449833
B0032,41,charge,43,,
B0032,42,discharge,43,18.0,1.7838265504081745
B0032,43,charge,43,,
B0032,44,discharge,43,19.0,1.7696444491040102
B0032,45,charge,43,,
B0032,46,discharge,43,20.0,1.7512940457049684
B0032,47,impedance,43,,
B0032,48,charge,43,,
B0032,49,impedance,43,,
B0032,50,discharge,43,21.0,1.7697554297961993
B0032,51,charge,43,,
B0032,52,discharge,43,22.0,1.7547726933914918
B0032,53,charge,43,,
B0032,54,discharge,43,23.0,1.7389166355812984
B0032,55,charge,43,,
B0032,56,discharge,43,24.0,1.7337200518764075
B0032,57,charge,43,,
B0032,58,discharge,43,25.0,1.7150972597500092
B0032,59,impedance,43,,
B0032,60,charge,43,,
B0032,61,impedance,43,,
B0032,62,discharge,43,26.0,1.7462926148815636
B0032,63,charge,43,,
B0032,64,discharge,43,27.0,1.719149261914565
B0032,65,charge,43,,
B0032,66,discharge,43,28.0,1.711582246191498
B0032,67,charge,43,,
B0032,68,discharge,43,29.0,1.6951051195225901
B0032,69,charge,43,,
B0032,70,discharge,43,30.0,1.7005124371100973
B0032,71,impedance,43,,
B0032,72,charge,43,,
B0032,73,impedance,43,,
B0032,74,discharge,43,31.0,1.7080989351250158
B0032,75,charge,43,,
B0032,76,discharge,43,32.0,1.691435430587127
B0032,77,charge,43,,
B0032,78,discharge,43,33.0,1.6844494328889932
B0032,79,charge,43,,
B0032,80,discharge,43,34.0,1.664037581688075
B0032,81,charge,43,,
B0032,82,discharge,43,35.0,1.6686372014231974
B0032,83,impedance,43,,
B0032,84,charge,43,,
B0032,85,impedance,43,,
B0032,86,discharge,43,36.0,1.6899344075625968
B0032,87,charge,43,,
B0032,88,discharge,43,37.0,1.669431712846442
B0032,89,charge,43,,
B0032,90,discharge,43,38.0,1.6634226761839213
B0032,91,charge,43,,
B0032,92,discharge,43,39.0,1.6436152195947373
B0032,93,charge,43,,
B0032,94,discharge,43,40.0,1.6358000873538245
B0032,95,impedance,43,,
B0032,96,charge,43,,
B0032,97,impedance,43,,
B0033,1,discharge,24,1.0,0.06842572240601812
B0033,2,impedance,24,,
B0033,3,charge,24,,
B0033,4,impedance,24,,
B0033,5,discharge,24,2.0,0.6895699007862814
B0033,6,charge,24,,
B0033,7,discharge,24,3.0,1.1610848192311252
B0033,8,charge,24,,
B0033,9,discharge,24,4.0,1.2529393053824995
B0033,10,charge,24,,
B0033,11,discharge,24,5.0,1.302918002447558
B0033,12,charge,24,,
B0033,13,discharge,24,6.0,1.3218773211472525
B0033,14,impedance,24,,
B0033,15,charge,24,,
B0033,16,impedance,24,,
B0033,17,discharge,24,7.0,1.2884694418301417
B0033,18,charge,24,,
B0033,19,discharge,24,8.0,1.713169326386719
B0033,20,charge,24,,
B0033,21,discharge,24,9.0,1.6560966776720512
B0033,22,charge,24,,
B0033,23,discharge,24,10.0,1.6197297341990775
B0033,24,charge,24,,
B0033,25,discharge,24,11.0,1.604655812282729
B0033,26,impedance,24,,
B0033,27,charge,24,,
B0033,28,impedance,24,,
B0033,29,discharge,24,12.0,1.6255699769029337
B0033,30,charge,24,,
B0033,31,discharge,24,13.0,1.5900967306245992
B0033,32,charge,24,,
B0033,33,discharge,24,14.0,1.5739402299623984
B0033,34,charge,24,,
B0033,35,discharge,24,15.0,1.5711303351557309
B0033,36,charge,24,,
B0033,37,discharge,24,16.0,1.5897706153457416
B0033,38,impedance,24,,
B0033,39,charge,24,,
B0033,40,impedance,24,,
B0033,41,discharge,24,17.0,1.6257378771074
B0033,42,charge,24,,
B0033,43,discharge,24,18.0,1.6523506333962537
B0033,44,charge,24,,
B0033,45,discharge,24,19.0,1.6143816761595386
B0033,46,charge,24,,
B0033,47,discharge,24,20.0,1.58697453394504
B0033,48,charge,24,,
B0033,49,discharge,24,21.0,1.5818355572787333
B0033,50,impedance,24,,
B0033,51,charge,24,,
B0033,52,impedance,24,,
B0033,53,discharge,24,22.0,1.6919769406371152
B0033,54,impedance,24,,
B0033,55,charge,24,,
B0033,56,impedance,24,,
B0033,57,discharge,24,23.0,1.6879483800354476
B0033,58,charge,24,,
B0033,59,discharge,24,24.0,1.6586223007531458
B0033,60,charge,24,,
B0033,61,discharge,24,25.0,1.6420179032789863
B0033,62,charge,24,,
B0033,63,discharge,24,26.0,1.6381810791118743
B0033,64,charge,24,,
B0033,65,discharge,24,27.0,1.6422892507912386
B0033,66,impedance,24,,
B0033,67,charge,24,,
B0033,68,impedance,24,,
B0033,69,discharge,24,28.0,1.651270876264092
B0033,70,charge,24,,
B0033,71,discharge,24,29.0,1.6326559297917211
B0033,72,charge,24,,
B0033,73,discharge,24,30.0,1.6260888111680731
B0033,74,charge,24,,
B0033,75,discharge,24,31.0,1.6079292963823688
B0033,76,charge,24,,
B0033,77,discharge,24,32.0,1.6125361114907395
B0033,78,impedance,24,,
B0033,79,charge,24,,
B0033,80,impedance,24,,
B0033,81,discharge,24,33.0,1.6218384168987892
B0033,82,charge,24,,
B0033,83,discharge,24,34.0,1.6145443029101134
B0033,84,charge,24,,
B0033,85,discharge,24,35.0,1.5953958917107596
B0033,86,charge,24,,
B0033,87,discharge,24,36.0,1.5877243027113057
B0033,88,charge,24,,
B0033,89,discharge,24,37.0,1.5811840578305605
B0033,90,impedance,24,,
B0033,91,charge,24,,
B0033,92,impedance,24,,
B0033,93,discharge,24,38.0,1.6128422608267754
B0033,94,charge,24,,
B0033,95,discharge,24,39.0,1.61998606328022
B0033,96,charge,24,,
B0033,97,discharge,24,40.0,1.6099381853611876
B0033,98,charge,24,,
B0033,99,discharge,24,41.0,1.5770977539565159
B0033,100,charge,24,,
B0033,101,discharge,24,42.0,1.5708599066554392
B0033,102,impedance,24,,
B0033,103,charge,24,,
B0033,104,impedance,24,,
B0033,105,discharge,24,43.0,1.6261581345348248
B0033,106,impedance,24,,
B0033,107,charge,24,,
B0033,108,impedance,24,,
B0033,109,discharge,24,44.0,1.6348129972245726
B0033,110,charge,24,,
B0033,111,discharge,24,45.0,1.6117053637342613
B0033,112,charge,24,,
B0033,113,discharge,24,46.0,1.8851401699720662
B0033,114,impedance,24,,
B0033,115,charge,24,,
B0033,116,impedance,24,,
B0033,117,discharge,24,47.0,1.6584957887780232
B0033,118,charge,24,,
B0033,119,discharge,24,48.0,1.62418934644937
B0033,120,charge,24,,
B0033,121,discharge,24,49.0,1.6041720988563641
B0033,122,charge,24,,
B0033,123,discharge,24,50.0,1.6080016740907346
B0033,124,charge,24,,
B0033,125,discharge,24,51.0,1.6256752138435595
B0033,126,impedance,24,,
B0033,127,charge,24,,
B0033,128,impedance,24,,
B0033,129,discharge,24,52.0,1.617632765910718
B0033,130,charge,24,,
B0033,131,discharge,24,53.0,1.5973191489094263
B0033,132,charge,24,,
B0033,133,discharge,24,54.0,1.5875852250170606
B0033,134,charge,24,,
B0033,135,discharge,24,55.0,1.5802530015403684
B0033,136,charge,24,,
B0033,137,discharge,24,56.0,1.583036530487776
B0033,138,impedance,24,,
B0033,139,charge,24,,
B0033,140,impedance,24,,
B0033,141,discharge,24,57.0,1.6027138832797037
B0033,142,charge,24,,
B0033,143,discharge,24,58.0,1.5930709154513834
B0033,144,charge,24,,
B0033,145,discharge,24,59.0,1.5448888685020246
B0033,146,charge,24,,
B0033,147,discharge,24,60.0,1.5352188565640517
B0033,148,charge,24,,
B0033,149,discharge,24,61.0,1.5252677314227332
B0033,150,impedance,24,,
B0033,151,charge,24,,
B0033,152,impedance,24,,
B0033,153,discharge,24,62.0,1.5559492005453626
B0033,154,charge,24,,
B0033,155,discharge,24,63.0,1.5648029438427147
B0033,156,charge,24,,
B0033,157,discharge,24,64.0,1.5518620461881205
B0033,158,charge,24,,
B0033,159,discharge,24,65.0,1.5144550545105004
B0033,160,charge,24,,
B0033,161,discharge,24,66.0,1.5051936202146428
B0033,162,impedance,24,,
B0033,163,charge,24,,
B0033,164,impedance,24,,
B0033,165,discharge,24,67.0,1.605823969917045
B0033,166,impedance,24,,
B0033,167,charge,24,,
B0033,168,impedance,24,,
B0033,169,discharge,24,68.0,1.6249005195877049
B0033,170,charge,24,,
B0033,171,discharge,24,69.0,1.589785130036615
B0033,172,charge,24,,
B0033,173,discharge,24,70.0,1.5552386152299904
B0033,174,charge,24,,
B0033,175,discharge,24,71.0,1.539756404636803
B0033,176,charge,24,,
B0033,177,discharge,24,72.0,1.5293174002138357
B0033,178,impedance,24,,
B0033,179,charge,24,,
B0033,180,impedance,24,,
B0033,181,discharge,24,73.0,1.547680553576876
B0033,182,charge,24,,
B0033,183,discharge,24,74.0,1.5659920939439786
B0033,184,charge,24,,
B0033,185,discharge,24,75.0,1.5416252851780505
B0033,186,charge,24,,
B0033,187,discharge,24,76.0,1.517590655990168
B0033,188,charge,24,,
B0033,189,discharge,24,77.0,1.5075202042593092
B0033,190,impedance,24,,
B0033,191,charge,24,,
B0033,192,impedance,24,,
B0033,193,discharge,24,78.0,1.49549282626034
B0033,194,charge,24,,
B0033,195,discharge,24,79.0,1.4997618811573148
B0033,196,charge,24,,
B0033,197,discharge,24,80.0,1.4906966807803954
B0033,198,charge,24,,
B0033,199,discharge,24,81.0,1.4800999425051866
B0033,200,charge,24,,
B0033,201,discharge,24,82.0,1.4676091496100632
B0033,202,impedance,24,,
B0033,203,charge,24,,
B0033,204,impedance,24,,
B0033,205,discharge,24,83.0,1.4729818491920503
B0033,206,charge,24,,
B0033,207,discharge,24,84.0,1.4742872137206404
B0033,208,charge,24,,
B0033,209,discharge,24,85.0,1.4635162808346138
B0033,210,charge,24,,
B0033,211,discharge,24,86.0,1.4527095680488362
B0033,212,charge,24,,
B0033,213,discharge,24,87.0,1.4557303847230247
B0033,214,impedance,24,,
B0033,215,charge,24,,
B0033,216,impedance,24,,
B0033,217,discharge,24,88.0,1.459740099618568
B0033,218,charge,24,,
B0033,219,discharge,24,89.0,1.448711504158192
B0033,220,charge,24,,
B0033,221,discharge,24,90.0,1.4666759762884336
B0033,222,charge,24,,
B0033,223,discharge,24,91.0,1.4689502109504418
B0033,224,charge,24,,
B0033,225,discharge,24,92.0,1.471116588522042
B0033,226,impedance,24,,
B0033,227,charge,24,,
B0033,228,impedance,24,,
B0033,229,discharge,24,93.0,1.4473012364654927
B0033,230,charge,24,,
B0033,231,discharge,24,94.0,1.4205315547561643
B0033,232,charge,24,,
B0033,233,discharge,24,95.0,1.4241466094817417
B0033,234,charge,24,,
B0033,235,discharge,24,96.0,1.4412820083364295
B0033,236,charge,24,,
B0033,237,discharge,24,97.0,1.4448965388921615
B0033,238,impedance,24,,
B0033,239,charge,24,,
B0033,240,impedance,24,,
B0033,241,discharge,24,98.0,1.4540256354795746
B0033,242,charge,24,,
B0033,243,discharge,24,99.0,1.4226030447542912
B0033,244,charge,24,,
B0033,245,discharge,24,100.0,1.410196954589097
B0033,246,charge,24,,
B0033,247,discharge,24,101.0,1.4144881298999457
B0033,248,charge,24,,
B0033,249,discharge,24,102.0,1.431360032946153
B0033,250,impedance,24,,
B0033,251,charge,24,,
B0033,252,impedance,24,,
B0033,253,discharge,24,103.0,1.4515133236517528
B0033,254,charge,24,,
B0033,255,discharge,24,104.0,1.4230376757726733
B0033,256,charge,24,,
B0033,257,discharge,24,105.0,1.396298696255913
B0033,258,charge,24,,
B0033,259,discharge,24,106.0,1.3979060730399124
B0033,260,charge,24,,
B0033,261,discharge,24,107.0,1.4011347560096767
B0033,262,impedance,24,,
B0033,263,charge,24,,
B0033,264,impedance,24,,
B0033,265,discharge,24,108.0,1.436782528945267
B0033,266,charge,24,,
B0033,267,discharge,24,109.0,1.4370006879546382
B0033,268,charge,24,,
B0033,269,discharge,24,110.0,1.410355528453481
B0033,270,charge,24,,
B0033,271,discharge,24,111.0,1.382633397996189
B0033,272,charge,24,,
B0033,273,discharge,24,112.0,1.3699403583067564
B0033,274,impedance,24,,
B0033,275,charge,24,,
B0033,276,impedance,24,,
B0033,277,discharge,24,113.0,1.3786129327882322
B0033,278,charge,24,,
B0033,279,discharge,24,114.0,1.8035959863147193
B0033,280,impedance,24,,
B0033,281,charge,24,,
B0033,282,impedance,24,,
B0033,283,discharge,24,115.0,1.4234424290662009
B0033,284,charge,24,,
B0033,285,discharge,24,116.0,1.3946003892958663
B0033,286,charge,24,,
B0033,287,discharge,24,117.0,1.3961613987822286
B0033,288,charge,24,,
B0033,289,discharge,24,118.0,1.384968608315797
B0033,290,charge,24,,
B0033,291,discharge,24,119.0,1.3715114742475478
B0033,292,impedance,24,,
B0033,293,charge,24,,
B0033,294,impedance,24,,
B0033,295,discharge,24,120.0,1.3616865084879255
B0033,296,charge,24,,
B0033,297,discharge,24,121.0,1.3796301360966086
B0033,298,charge,24,,
B0033,299,discharge,24,122.0,1.364231776003204
B0033,300,charge,24,,
B0033,301,discharge,24,123.0,1.3418414512081456
B0033,302,charge,24,,
B0033,303,discharge,24,124.0,1.3552215695792247
B0033,304,impedance,24,,
B0033,305,charge,24,,
B0033,306,impedance,24,,
B0033,307,discharge,24,125.0,1.3403860264029774
B0033,308,charge,24,,
B0033,309,discharge,24,126.0,1.3594078914195438
B0033,310,charge,24,,
B0033,311,discharge,24,127.0,1.3457100861355502
B0033,312,charge,24,,
B0033,313,discharge,24,128.0,1.3477611420854358
B0033,314,charge,24,,
B0033,315,discharge,24,129.0,1.335482103134067
B0033,316,impedance,24,,
B0033,317,charge,24,,
B0033,318,impedance,24,,
B0033,319,discharge,24,130.0,1.353154941842234
B0033,320,charge,24,,
B0033,321,discharge,24,131.0,1.3709677706044292
B0033,322,charge,24,,
B0033,323,discharge,24,132.0,1.357426672491866
B0033,324,charge,24,,
B0033,325,discharge,24,133.0,1.3443678821106904
B0033,326,charge,24,,
B0033,327,discharge,24,134.0,1.33005823859453
B0033,328,impedance,24,,
B0033,329,charge,24,,
B0033,330,impedance,24,,
B0033,331,discharge,24,135.0,1.4033641858066626
B0033,332,impedance,24,,
B0033,333,charge,24,,
B0033,334,impedance,24,,
B0033,335,discharge,24,136.0,1.3865570950229378
B0033,336,charge,24,,
B0033,337,discharge,24,137.0,1.3704138176872631
B0033,338,charge,24,,
B0033,339,discharge,24,138.0,1.325319393635713
B0033,340,charge,24,,
B0033,341,discharge,24,139.0,0.8439684993200656
B0033,342,charge,24,,
B0033,343,discharge,24,140.0,0.29866180371583506
B0033,344,impedance,24,,
B0033,345,charge,24,,
B0033,346,impedance,24,,
B0033,347,discharge,24,141.0,0.2344867974702557
B0033,348,charge,24,,
B0033,349,discharge,24,142.0,0.20256330380725823
B0033,350,charge,24,,
